time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740615880.6218188,2,2,3,23.7399609375,147577,32.70942312166537,1004.3913486029015,74.01677015631448
1740615881.6347723,3,3,4,23.74015625,148361,32.65890459247636,1004.391672516226,74.01405411372617
1740615882.6477516,2,3,3,23.7399609375,151721,32.60275621449382,1004.3947930803553,73.98788793694108
1740615883.6605864,2,3,3,23.738984375,151447,32.557779309420226,1004.3914512726903,74.01590926075298
1740615884.6736543,1,2,2,23.7395703125,150359,32.54661190481025,1004.3855340642336,74.06552571078535
1740615885.6866834,2,2,2,23.7395703125,149021,32.529783371200224,1004.3907007763398,74.02220224288884
1740615886.6996748,2,2,2,23.74015625,148889,32.524226943410454,1004.391672516226,74.01405411372617
1740615887.7127044,2,2,2,23.740546875,148757,32.52426204481528,1004.3974870641645,73.96529872279085
1740615888.7255957,1,2,2,23.7415234375,148493,32.49069970197403,1004.3939399103126,73.99504182862076
1740615889.7375596,1,2,2,23.7426953125,147968,32.462769028956366,1004.3924388999872,74.00762791923535
1740615890.7505236,1,2,2,23.7430859375,148889,32.44037922909236,1004.3948089723995,73.98775468106423
1740615891.763375,3,3,3,23.7425,147968,32.46275150547765,1004.3852260066486,74.06810881432601
1740615892.7744474,3,3,3,23.7426953125,149554,32.48519730836259,1004.3907166541015,74.02206910633171
1740615893.7855182,3,3,3,23.7430859375,148230,32.50766412760501,1004.3827532452159,74.0888432688202
1740615894.7966583,1,1,1,23.743671875,148230,32.513325243781345,1004.3837249737312,74.08069518279551
1740615895.80777,1,1,1,23.74484375,148625,32.52464816966861,1004.3908351856588,74.02107520788918
1740615896.8190181,1,1,1,23.745234375,147838,32.530292425256775,1004.3897607558387,74.03008440813797
1740615897.8332124,1,1,1,23.7458203125,148230,32.50230144553494,1004.3907324885504,74.02193633296052
1740615898.8453372,2,2,2,23.74484375,148230,32.47417555297038,1004.3805016784426,74.10772301074836
1740615899.8588612,2,2,2,23.745234375,150359,32.46299683741481,1004.3880385033896,74.04452568145126
1740615900.873826,2,2,2,23.7442578125,149554,32.440484310839686,1004.3846967025082,74.07254710095911
1740615901.8877435,2,2,2,23.743671875,149154,32.406800927767286,1004.3785582303334,74.12401915671316
1740615902.899275,2,2,2,23.7426953125,150901,32.389900965248486,1004.378660936034,74.12315795114874
1740615903.9103384,2,2,2,23.7407421875,150901,32.356107095254444,1004.3771440939533,74.13587694903208
1740615904.9214416,2,2,2,23.74015625,150090,32.322443519322526,1004.381339083313,74.10070123504451
1740615905.9325447,2,2,2,23.7391796875,149955,32.29995315142377,1004.3814417690031,74.09984019920212
1740615906.9438546,2,2,2,23.7391796875,150494,32.243960588343406,1004.3779972974294,74.12872268013987
1740615907.9569592,2,2,2,23.7395703125,151173,32.22160443480198,1004.3803673531343,74.10884935069242
1740615908.9694698,2,2,2,23.7399609375,150901,32.221639264604306,1004.387904125895,74.04565245213539
1740615909.9813614,2,2,2,23.7395703125,151037,32.23279950488503,1004.3769228796269,74.13773187285857
1740615910.9938915,2,2,2,23.73859375,151447,32.266302719578455,1004.3770255693051,74.13687080050761
1740615912.0061848,2,2,2,23.7391796875,151721,32.260756091506366,1004.3779972974294,74.12872268013987
1740615913.0187998,2,3,3,23.7383984375,151721,32.24948916443747,1004.380146127248,74.11070436663192
1740615914.0314713,2,3,3,23.73703125,151721,32.215780865850924,1004.376156525387,74.14415790018663
1740615915.0439649,2,3,3,23.73546875,151447,32.16527685514416,1004.3718430237346,74.18032751316302
1740615916.056202,2,3,3,23.7344921875,152273,32.12043604772466,1004.3702234797726,74.19390776028521
1740615917.068483,2,3,3,23.734296875,151310,32.09245454038424,1004.3802329062366,74.10997671030236
1740615918.0809991,2,3,3,23.7348828125,152828,32.05336582494225,1004.379482417721,74.11626968365805
1740615919.0930116,3,3,3,23.733515625,153108,32.02529331459181,1004.3754928175752,74.1497232207317
1740615920.1060424,3,3,3,23.732734375,153388,31.980513487504673,1004.377641611758,74.13170516965923
1740615921.1194503,3,3,3,23.73078125,152689,31.952403495415695,1004.3761247094933,74.14442468264902
1740615922.1324322,3,3,3,23.728828125,153670,31.924299153097593,1004.379774423931,74.11382116166175
1740615923.1454568,3,3,3,23.72609375,153670,31.896131393980998,1004.3804062363029,74.10852330887509
1740615924.158418,3,3,3,23.7255078125,153952,31.879326698022567,1004.3794344913813,74.1166715542667
1740615925.1714396,3,4,4,23.7235546875,154236,31.845654295030418,1004.3744731494944,74.15827334394707
1740615926.1843824,3,4,4,23.72296875,154094,31.834437701001384,1004.3735014073268,74.16642160522076
1740615927.1974082,3,4,4,23.72140625,154094,31.80639151298419,1004.3674657202777,74.21703224618744
1740615928.2103736,3,4,4,23.71984375,153670,31.795091948085307,1004.3786518913056,74.12323379280026
1740615929.2232094,3,4,4,23.719453125,154806,31.783896618876874,1004.3900593438597,74.02758071728672
1740615930.2353761,3,4,4,23.7175,154663,31.76140538222376,1004.3885423191059,74.04030113002716
1740615931.2483277,3,4,4,23.7169140625,154520,31.750195534403886,1004.3927370891458,74.00512757828385
1740615932.2613354,3,4,4,23.7159375,155814,31.733373842420157,1004.387673128639,74.04758939088335
1740615933.274343,3,4,4,23.7165234375,155959,31.722269351900835,1004.3869227157363,74.05388169246763
